,FANTASYPTS,position,relative_value,id,name,sigma,proj_dist,proj_points
553,41.4,RB,1.0,RB86,isaiah-davis,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50470>,0.0
554,24.2,RB,1.0,RB88,sincere-mccormick,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d521b0>,0.0
555,42.5,RB,1.0,RB89,dameon-pierce,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d51eb0>,0.0
556,50.1,RB,1.0,RB105,donovan-edwards,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d52e40>,0.0
557,28.2,RB,1.0,RB117,pierre-strong-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50e30>,0.0
558,25.7,RB,1.0,RB116,clyde-edwards-helaire,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50680>,0.0
559,28.8,RB,1.0,RB115,ja'quinden-jackson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d52180>,0.0
560,19.4,RB,1.0,RB114,craig-reynolds,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d53dd0>,0.0
561,59.3,RB,1.0,RB113,jeremy-mcnichols,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d53a40>,0.0
562,48.1,RB,1.0,RB112,kyle-juszczyk,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50cb0>,0.0
563,51.1,RB,1.0,RB111,jonathon-brooks,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50890>,0.0
564,51.3,RB,1.0,RB110,kalel-mullings,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50050>,0.0
565,45.8,RB,1.0,RB109,trey-sermon,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50e90>,0.0
566,46.7,RB,1.0,RB107,emari-demercado,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d523f0>,0.0
567,72.0,RB,1.0,RB106,lequint-allen-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d513d0>,0.0
568,67.4,RB,1.0,RB103,samaje-perine,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d50800>,0.0
569,30.2,RB,1.0,RB90,kimani-vidal,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d26120>,0.0
570,62.6,RB,1.0,RB102,gus-edwards,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d264e0>,0.0
571,46.6,RB,1.0,RB101,a.j.-dillon,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d27620>,0.0
572,30.0,RB,1.0,RB100,raheim-sanders,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d265a0>,0.0
573,26.3,RB,1.0,RB99,zamir-white,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d24ad0>,0.0
574,31.0,RB,1.0,RB98,chris-rodriguez-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d27ec0>,0.0
575,38.3,RB,1.0,RB97,phil-mafah,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d24f50>,0.0
576,70.4,RB,1.0,RB96,zack-moss,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d249e0>,0.0
577,25.4,RB,1.0,RB95,ty-chandler,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d248c0>,0.0
578,36.7,RB,1.0,RB93,chris-brooks,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d24080>,0.0
579,46.2,RB,1.0,RB92,damien-martinez,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d257f0>,0.0
580,27.4,RB,1.0,RB91,jacory-croskey-merritt,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d24740>,0.0
581,34.6,RB,1.0,RB56,dylan-sampson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d25eb0>,0.0
582,38.8,RB,1.0,RB54,jaydon-blue,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d27b30>,0.0
583,10.0,WR,1.0,WR192,michael-woods-ii,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d27380>,0.0
584,25.2,RB,1.0,RB53,jaylen-wright,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d26ba0>,0.0
585,0.0,QB,1.0,QB60,kyle-trask,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d26300>,0.0
586,2.7,QB,1.0,QB61,hendon-hooker,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d24320>,0.0
587,3.1,QB,1.0,QB62,taylor-heinicke,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d242c0>,0.0
588,14.2,QB,1.0,QB63,jake-haener,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d24b00>,0.0
589,1.3,QB,1.0,QB64,nick-mullens,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d24350>,0.0
590,0.0,QB,1.0,QB65,tyson-bagent,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d25850>,0.0
591,46.2,QB,1.0,QB66,jacoby-brissett,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d26e70>,0.0
592,1.0,WR,1.0,WR210,tyler-scott,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d274d0>,0.0
593,30.8,WR,1.0,WR209,ryan-miller,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d27e90>,0.0
594,9.5,WR,1.0,WR208,braxton-berrios,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d242f0>,0.0
595,0.4,WR,1.0,WR207,velus-jones-jr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d26ff0>,0.0
596,5.9,WR,1.0,WR206,dee-eskridge,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d261b0>,0.0
597,5.6,WR,1.0,WR205,tim-jones,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d278f0>,0.0
598,2.8,WR,1.0,WR204,anthony-gould,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d275f0>,0.0
599,18.3,WR,1.0,WR203,trent-sherfield-sr.,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d24410>,0.0
600,13.6,WR,1.0,WR202,simi-fehoko,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d26fc0>,0.0
601,16.8,WR,1.0,WR201,casey-washington,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d26360>,0.0
602,16.9,WR,1.0,WR200,rakim-jarrett,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d24e90>,0.0
603,18.5,WR,1.0,WR199,bo-melton,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d25640>,0.0
604,6.0,WR,1.0,WR198,ihmir-smith-marsette,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d24950>,0.0
605,9.7,WR,1.0,WR197,joshua-cephus,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410d25340>,0.0
606,9.4,WR,1.0,WR196,ben-skowronek,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce8da0>,0.0
607,5.0,WR,1.0,WR195,charlie-jones,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce98e0>,0.0
608,17.7,WR,1.0,WR194,xavier-hutchinson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce8770>,0.0
609,10.8,WR,1.0,WR193,kobe-hudson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ceafc0>,0.0
610,79.7,QB,1.0,QB59,deshaun-watson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce8830>,0.0
611,15.3,QB,1.0,QB58,mitchell-trubisky,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ceab70>,0.0
612,32.8,QB,1.0,QB57,joshua-dobbs,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cea120>,0.0
613,104.8,QB,1.0,QB43,mason-rudolph,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce9040>,0.0
614,60.8,RB,1.0,RB52,nick-chubb,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cebcb0>,0.0
615,75.7,RB,1.0,RB50,braelon-allen,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ceb260>,0.0
616,106.0,QB,1.0,QB32,joe-flacco,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cea360>,0.0
617,67.1,QB,1.0,QB33,tyler-shough,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce8500>,0.0
618,48.3,QB,1.0,QB34,jaxson-dart,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ceb3e0>,0.0
619,20.1,QB,1.0,QB35,tyrod-taylor,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce86b0>,0.0
620,35.2,QB,1.0,QB36,shedeur-sanders,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cea7b0>,0.0
621,80.0,QB,1.0,QB37,jalen-milroe,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce9070>,0.0
622,72.3,QB,1.0,QB38,spencer-rattler,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cea720>,0.0
623,26.1,QB,1.0,QB40,kenny-pickett,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cea5a0>,0.0
624,73.3,QB,1.0,QB42,dillon-gabriel,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cea9c0>,0.0
625,19.2,QB,1.0,QB44,joe-milton-iii,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ceaed0>,0.0
626,114.6,QB,1.0,QB56,cooper-rush,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cea090>,0.0
627,45.8,QB,1.0,QB45,marcus-mariota,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cea810>,0.0
628,104.1,QB,1.0,QB46,mac-jones,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce94f0>,0.0
629,74.8,QB,1.0,QB47,jake-browning,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce9be0>,0.0
630,51.8,QB,1.0,QB48,malik-willis,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce99d0>,0.0
631,97.5,QB,1.0,QB49,aidan-o'connell,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce97f0>,0.0
632,42.6,QB,1.0,QB50,will-howard,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce8ec0>,0.0
633,0.2,QB,1.0,QB51,sam-howell,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce8b30>,0.0
634,20.9,QB,1.0,QB52,jimmy-garoppolo,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cebc20>,0.0
635,106.3,QB,1.0,QB53,gardner-minshew-ii,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ce8590>,0.0
636,76.7,QB,1.0,QB54,zach-wilson,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410ceb410>,0.0
637,65.0,QB,1.0,QB55,andy-dalton,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cebce0>,0.0
638,78.0,DST,1.0,DST32,carolina-panthers,0.1,<scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x410cead80>,0.0
